,iso3,year,country_emdat,tot_damages_year,nr_disasters_per_year,country,ccl_nlp,polity2,gdp,Country Name,pop,gdp_pc
828,PNG,2016,Papua New Guinea,0.0,1,Papua New Guinea,11.0,5.0,20759.0,Papua New Guinea,8271760.0,0.002509623103184812
829,POL,2000,Poland,0.0,1,Poland,1.0,9.0,172219.0,Poland,38258629.0,0.004501442014558337
830,POL,2001,Poland,1.071228,2,Poland,1.0,9.0,190905.0,Poland,38248076.0,0.00499123145436126
831,POL,2002,Poland,0.000226,3,Poland,1.0,10.0,199072.0,Poland,38230364.0,0.005207169882034081
832,POL,2004,Poland,0.0,1,Poland,1.0,10.0,255110.0,Poland,38182222.0,0.006681381717386694
833,POL,2005,Poland,0.0,4,Poland,1.0,10.0,306144.0,Poland,38165445.0,0.008021496932631074
834,POL,2006,Poland,0.0,1,Poland,2.0,10.0,344622.0,Poland,38141267.0,0.009035410386340863
835,POL,2007,Poland,0.130687,2,Poland,2.0,10.0,429028.0,Poland,38120560.0,0.011254504131104055
836,POL,2008,Poland,0.062928,2,Poland,2.0,10.0,533609.0,Poland,38125759.0,0.013996023003764988
837,POL,2009,Poland,0.126304,3,Poland,5.0,10.0,439737.0,Poland,38151603.0,0.011526042562353147
838,POL,2010,Poland,3.827405,3,Poland,5.0,10.0,479834.0,Poland,38042794.0,0.01261300628970627
839,POL,2011,Poland,0.0,1,Poland,6.0,10.0,528301.0,Poland,38063255.0,0.013879553916237589
840,POL,2012,Poland,0.006963,4,Poland,6.0,10.0,498523.0,Poland,38063164.0,0.013097255919134836
841,POL,2013,Poland,0.0,2,Poland,7.0,10.0,521016.0,Poland,38040196.0,0.013696459397843272
842,POL,2014,Poland,0.0,1,Poland,8.0,10.0,542477.0,Poland,38011735.0,0.014271303322513428
843,POL,2015,Poland,0.0,2,Poland,9.0,10.0,477811.0,Poland,37986412.0,0.012578471480802135
844,POL,2016,Poland,0.0,2,Poland,10.0,10.0,472630.0,Poland,37970087.0,0.012447429999304453
845,POL,2017,Poland,0.304001,1,Poland,12.0,10.0,526508.0,Poland,37974826.0,0.013864658655710497
846,POL,2018,Poland,0.0,2,Poland,14.0,10.0,587411.0,Poland,37974750.0,0.015468462596857122
847,PRT,2000,Portugal,0.0,1,Portugal,1.0,10.0,118310.0,Portugal,10289898.0,0.011497684427970034
848,PRT,2001,Portugal,0.0,2,Portugal,1.0,10.0,121498.0,Portugal,10362722.0,0.01172452566034291
849,PRT,2002,Portugal,0.0,1,Portugal,1.0,10.0,134156.0,Portugal,10419631.0,0.01287531199521365
850,PRT,2003,Portugal,2.548281,3,Portugal,1.0,10.0,164862.0,Portugal,10458821.0,0.01576296219239243
851,PRT,2004,Portugal,1.919673,2,Portugal,1.0,10.0,189034.0,Portugal,10483861.0,0.01803095252789025
852,PRT,2005,Portugal,2.289396,2,Portugal,3.0,10.0,197180.0,Portugal,10503330.0,0.01877309386642141
853,PRT,2006,Portugal,0.0,2,Portugal,6.0,10.0,208581.0,Portugal,10522288.0,0.019822779988534812
854,PRT,2008,Portugal,0.0,2,Portugal,6.0,10.0,262344.0,Portugal,10558177.0,0.024847471301153598
855,PRT,2010,Portugal,2.013115,3,Portugal,10.0,10.0,237880.0,Portugal,10573100.0,0.022498604950298397
856,PRT,2013,Portugal,0.0,3,Portugal,13.0,10.0,226369.0,Portugal,10457295.0,0.021646993797153086
857,PRT,2014,Portugal,0.0,2,Portugal,14.0,10.0,229596.0,Portugal,10401062.0,0.022074284337503226
858,PRT,2015,Portugal,0.0,1,Portugal,15.0,10.0,199313.0,Portugal,10358076.0,0.019242280130016425
859,PRT,2016,Portugal,0.177254,1,Portugal,15.0,10.0,206286.0,Portugal,10325452.0,0.019978399008585775
860,PRT,2017,Portugal,0.809195,2,Portugal,16.0,10.0,221357.0,Portugal,10300300.0,0.021490344941409473
861,PRT,2018,Portugal,0.124636,3,Portugal,17.0,10.0,242313.0,Portugal,10283822.0,0.02356254318676461
862,PRY,2000,Paraguay,0.0,1,Paraguay,2.0,7.0,8855.0,Paraguay,5323201.0,0.0016634727863929992
863,PRY,2002,Paraguay,0.0,2,Paraguay,3.0,7.0,7196.0,Paraguay,5531962.0,0.0013008043077663946
864,PRY,2004,Paraguay,0.0,1,Paraguay,3.0,8.0,9624.0,Paraguay,5730549.0,0.0016794202440289752
865,PRY,2005,Paraguay,0.0,1,Paraguay,4.0,8.0,10737.0,Paraguay,5824096.0,0.001843547908550958
866,PRY,2006,Paraguay,0.0,1,Paraguay,4.0,8.0,13429.0,Paraguay,5913209.0,0.002271017310566902
867,PRY,2007,Paraguay,0.039206,1,Paraguay,6.0,8.0,17856.0,Paraguay,5998427.0,0.0029767804125981697
868,PRY,2008,Paraguay,0.0,5,Paraguay,6.0,8.0,24578.0,Paraguay,6081296.0,0.0040415727173944505
869,PRY,2009,Paraguay,0.001036,4,Paraguay,6.0,8.0,22341.0,Paraguay,6163972.0,0.003624448650967266
870,PRY,2010,Paraguay,0.0,2,Paraguay,6.0,8.0,27215.0,Paraguay,6248020.0,0.004355779911075829
871,PRY,2011,Paraguay,0.0,2,Paraguay,6.0,8.0,33715.0,Paraguay,6333976.0,0.005322880920293983
872,PRY,2012,Paraguay,0.007081,3,Paraguay,7.0,8.0,33283.0,Paraguay,6421512.0,0.0051830472324897936
873,PRY,2013,Paraguay,0.029079,3,Paraguay,7.0,9.0,38585.0,Paraguay,6510276.0,0.005926784056467038
874,PRY,2014,Paraguay,0.0,2,Paraguay,9.0,9.0,40276.0,Paraguay,6599526.0,0.006102862538915674
875,PRY,2015,Paraguay,0.0,3,Paraguay,11.0,9.0,36164.0,Paraguay,6688746.0,0.005406693571560349
876,PRY,2016,Paraguay,0.0,1,Paraguay,13.0,9.0,36054.0,Paraguay,6777872.0,0.0053193686750059605
877,PRY,2018,Paraguay,0.0,2,Paraguay,14.0,9.0,40384.0,Paraguay,6956071.0,0.005805576165050644
878,ROU,2002,Romania,0.000437,5,Romania,1.0,8.0,46066.0,Romania,21730496.0,0.00211987798161625
879,ROU,2003,Romania,0.0,2,Romania,2.0,8.0,57806.0,Romania,21574326.0,0.0026793884545918143
880,ROU,2004,Romania,0.0,6,Romania,2.0,9.0,74972.0,Romania,21451748.0,0.0034949133282751598
881,ROU,2005,Romania,1.821804,9,Romania,3.0,9.0,98452.0,Romania,21319685.0,0.004617891868477419
882,ROU,2006,Romania,0.0,7,Romania,3.0,9.0,122022.0,Romania,21193760.0,0.005757449362453855
883,ROU,2007,Romania,0.0,6,Romania,4.0,9.0,174585.0,Romania,20882982.0,0.008360156609817506
884,ROU,2008,Romania,0.0,3,Romania,5.0,9.0,214313.0,Romania,20537875.0,0.010435013359463917
885,ROU,2009,Romania,0.0,3,Romania,5.0,9.0,174103.0,Romania,20367487.0,0.008548084503503058
886,ROU,2010,Romania,1.381131,2,Romania,5.0,9.0,166309.0,Romania,20246871.0,0.008214059347738226
887,ROU,2012,Romania,0.0,1,Romania,8.0,9.0,170635.0,Romania,20058035.0,0.008507064625223756
888,ROU,2013,Romania,0.012795,1,Romania,11.0,9.0,190801.0,Romania,19983693.0,0.009547834827126298
889,ROU,2014,Romania,0.0,3,Romania,13.0,9.0,199959.0,Romania,19908979.0,0.010043659195180224
890,ROU,2015,Romania,0.0,1,Romania,13.0,9.0,177729.0,Romania,19815616.0,0.008969138279627541
891,ROU,2016,Romania,0.0,2,Romania,14.0,9.0,188128.0,Romania,19702468.0,0.009548448448184258
892,ROU,2017,Romania,0.00807,1,Romania,15.0,9.0,211695.0,Romania,19587491.0,0.010807662910987425
893,ROU,2018,Romania,0.0,3,Romania,15.0,9.0,241457.0,Romania,19466145.0,0.012403945413948165
894,RUS,2001,Russian Federation (the),0.471801,11,Russia,1.0,6.0,306602.0,Russian Federation,145976083.0,0.0021003577688819067
895,RUS,2002,Russian Federation (the),0.828493,12,Russia,1.0,6.0,345470.0,Russian Federation,145306046.0,0.0023775335542472885
896,RUS,2003,Russian Federation (the),0.0,4,Russia,2.0,6.0,430347.0,Russian Federation,144648257.0,0.0029751274500321146
897,RUS,2004,Russian Federation (the),0.090033,7,Russia,2.0,6.0,591016.0,Russian Federation,144067054.0,0.004102367498956423
898,RUS,2005,Russian Federation (the),1.420353,9,Russia,2.0,6.0,764017.0,Russian Federation,143518523.0,0.005323473124092839
899,RUS,2006,Russian Federation (the),0.177981,3,Russia,2.0,6.0,989930.0,Russian Federation,143049528.0,0.006920190606990328
900,RUS,2007,Russian Federation (the),0.033655,2,Russia,2.0,4.0,1299705.0,Russian Federation,142805088.0,0.009101251350372054
901,RUS,2010,Russian Federation (the),4.555606,8,Russia,7.0,4.0,1524917.0,Russian Federation,142849449.0,0.010674993923147719
902,RUS,2011,Russian Federation (the),0.028929,3,Russia,7.0,4.0,2045925.0,Russian Federation,142960868.0,0.014311084065326184
903,RUS,2012,Russian Federation (the),2.073635,8,Russia,7.0,4.0,2208295.0,Russian Federation,143201676.0,0.015420873984743028
904,RUS,2013,Russian Federation (the),1.163174,2,Russia,9.0,4.0,2292473.0,Russian Federation,143506911.0,0.015974652259081793
905,RUS,2014,Russian Federation (the),0.009157,1,Russia,10.0,4.0,2059241.0,Russian Federation,143819666.0,0.014318215702155782
906,RUS,2015,Russian Federation (the),0.156419,2,Russia,10.0,4.0,1363481.0,Russian Federation,144096870.0,0.009462252719299177
907,RUS,2016,Russian Federation (the),0.013548,3,Russia,10.0,4.0,1276786.0,Russian Federation,144342396.0,0.008845536968916603
908,RUS,2017,Russian Federation (the),0.002211,2,Russia,10.0,4.0,1574199.0,Russian Federation,144496740.0,0.010894356509357928
909,RUS,2018,Russian Federation (the),0.010791,2,Russia,10.0,4.0,1669583.0,Russian Federation,144478050.0,0.011555962999223757
910,RWA,2000,Rwanda,0.0,1,Rwanda,1.0,-4.0,2068.0,Rwanda,7933681.0,0.0002606608458293193
911,RWA,2001,Rwanda,0.0,2,Rwanda,1.0,-4.0,1966.0,Rwanda,8231156.0,0.00023884858943263863
912,RWA,2002,Rwanda,0.0,2,Rwanda,1.0,-4.0,1965.0,Rwanda,8427060.0,0.0002331774070672334
913,RWA,2003,Rwanda,0.0,2,Rwanda,1.0,-3.0,2138.0,Rwanda,8557161.0,0.00024984921985223837
914,RWA,2004,Rwanda,0.0,1,Rwanda,1.0,-3.0,2376.0,Rwanda,8680524.0,0.0002737161950131121
915,RWA,2006,Rwanda,0.0,2,Rwanda,2.0,-3.0,3319.0,Rwanda,9043337.0,0.0003670105404675287
916,RWA,2007,Rwanda,1.2e-05,2,Rwanda,2.0,-3.0,4069.0,Rwanda,9273757.0,0.00043876500106698936
917,RWA,2008,Rwanda,0.0,1,Rwanda,2.0,-3.0,5179.0,Rwanda,9524534.0,0.0005437536366608592
918,RWA,2010,Rwanda,0.0,2,Rwanda,3.0,-4.0,6124.0,Rwanda,10039338.0,0.0006100003805031766
919,RWA,2011,Rwanda,0.0,1,Rwanda,4.0,-4.0,6884.0,Rwanda,10293331.0,0.0006687825350219477
920,RWA,2012,Rwanda,0.0,1,Rwanda,6.0,-4.0,7655.0,Rwanda,10549678.0,0.0007256145637809989
921,RWA,2015,Rwanda,0.0,1,Rwanda,10.0,-3.0,8545.0,Rwanda,11369071.0,0.0007516005485408614
922,RWA,2016,Rwanda,0.0,2,Rwanda,10.0,-3.0,8697.0,Rwanda,11668818.0,0.0007453197059033743
923,RWA,2017,Rwanda,0.0,2,Rwanda,11.0,-3.0,9253.0,Rwanda,11980937.0,0.0007723102124650184
924,RWA,2018,Rwanda,0.077695,4,Rwanda,12.0,-3.0,9635.0,Rwanda,12301939.0,0.0007832098663470856
925,SEN,2002,Senegal,0.061732,4,Senegal,1.0,8.0,6752.0,Senegal,10283699.0,0.0006565730871741773
926,SEN,2003,Senegal,0.0,1,Senegal,2.0,8.0,8683.0,Senegal,10541467.0,0.000823699395918993
927,SEN,2004,Senegal,0.0,3,Senegal,2.0,8.0,10167.0,Senegal,10810083.0,0.0009405108175395138
928,SEN,2005,Senegal,0.0,2,Senegal,2.0,8.0,11022.0,Senegal,11090116.0,0.000993857954236006
929,SEN,2007,Senegal,0.0,2,Senegal,3.0,7.0,14285.0,Senegal,11687080.0,0.0012222899133059754
930,SEN,2008,Senegal,0.0,1,Senegal,5.0,7.0,16949.0,Senegal,12004701.0,0.0014118635691134664
931,SEN,2009,Senegal,0.0,1,Senegal,6.0,7.0,16248.0,Senegal,12335084.0,0.001317218431589116
932,SEN,2010,Senegal,0.0,2,Senegal,9.0,7.0,16230.0,Senegal,12678148.0,0.0012801554296416164
933,SEN,2011,Senegal,0.0,2,Senegal,10.0,7.0,17902.0,Senegal,13033809.0,0.0013735048595541028
934,SEN,2012,Senegal,0.011802,1,Senegal,11.0,7.0,17824.0,Senegal,13401991.0,0.0013299516467366677
935,SEN,2013,Senegal,0.0,1,Senegal,15.0,7.0,18965.0,Senegal,13782420.0,0.0013760283027218732
936,SEN,2014,Senegal,0.0,2,Senegal,17.0,7.0,19797.0,Senegal,14174731.0,0.0013966402607569765
937,SEN,2016,Senegal,0.0,1,Senegal,18.0,7.0,19040.0,Senegal,14993528.0,0.001269881244761073
938,SEN,2018,Senegal,0.0,1,Senegal,18.0,7.0,23236.0,Senegal,15854360.0,0.0014655905378709705
939,SLE,2003,Sierra Leone,0.0,1,Sierra Leone,1.0,5.0,1385.0,Sierra Leone,5201070.0,0.0002662913592779947
940,SLE,2004,Sierra Leone,0.0,2,Sierra Leone,1.0,5.0,1448.0,Sierra Leone,5433991.0,0.00026647081307274893
941,SLE,2005,Sierra Leone,0.0,1,Sierra Leone,1.0,5.0,1650.0,Sierra Leone,5645624.0,0.0002922617588418924
942,SLE,2007,Sierra Leone,0.0,1,Sierra Leone,1.0,7.0,2158.0,Sierra Leone,5989633.0,0.00036028918633245144
943,SLE,2008,Sierra Leone,0.0,1,Sierra Leone,1.0,7.0,2505.0,Sierra Leone,6133603.0,0.0004084059564989778
944,SLE,2009,Sierra Leone,0.0,1,Sierra Leone,1.0,7.0,2453.0,Sierra Leone,6272734.0,0.0003910575516194374
945,SLE,2010,Sierra Leone,0.0,2,Sierra Leone,3.0,7.0,2578.0,Sierra Leone,6415634.0,0.00040183090244861225
946,SLE,2011,Sierra Leone,0.0,1,Sierra Leone,3.0,7.0,2942.0,Sierra Leone,6563240.0,0.0004482542159055588
947,SLE,2012,Sierra Leone,0.0,1,Sierra Leone,4.0,7.0,3801.0,Sierra Leone,6712581.0,0.0005662501502775163
948,SLE,2013,Sierra Leone,0.0,1,Sierra Leone,5.0,7.0,4920.0,Sierra Leone,6863980.0,0.0007167853053184886
949,SLE,2014,Sierra Leone,0.0,1,Sierra Leone,5.0,7.0,5015.0,Sierra Leone,7017144.0,0.0007146782223651103
950,SLE,2015,Sierra Leone,0.0,1,Sierra Leone,7.0,7.0,4218.0,Sierra Leone,7171914.0,0.000588127520770606
951,SLE,2017,Sierra Leone,0.033164,1,Sierra Leone,7.0,7.0,3739.0,Sierra Leone,7488431.0,0.0004993035256651226
952,THA,2000,Thailand,0.171608,6,Thailand,1.0,9.0,126392.0,Thailand,62952642.0,0.0020077314626445702
953,THA,2001,Thailand,0.043614,6,Thailand,1.0,9.0,120296.0,Thailand,63539196.0,0.0018932565656008616
954,THA,2002,Thailand,0.060449,7,Thailand,1.0,9.0,134300.0,Thailand,64069087.0,0.002096174712150963
955,THA,2003,Thailand,0.038887,5,Thailand,1.0,9.0,152280.0,Thailand,64549866.0,0.002359106369020193
956,THA,2004,Thailand,0.251053,7,Thailand,1.0,9.0,172895.0,Thailand,64995299.0,0.0026601154646584517
957,THA,2005,Thailand,0.913324,6,Thailand,1.0,9.0,189318.0,Thailand,65416189.0,0.0028940542531451963
958,THA,2006,Thailand,0.046965,3,Thailand,1.0,-5.0,221758.0,Thailand,65812536.0,0.0033695404170415192
959,THA,2007,Thailand,0.00196,5,Thailand,3.0,-1.0,262942.0,Thailand,66182067.0,0.003973009788286002
960,THA,2008,Thailand,0.035043,6,Thailand,4.0,4.0,291382.0,Thailand,66530984.0,0.004379643625893163
961,THA,2009,Thailand,0.0,1,Thailand,4.0,4.0,281710.0,Thailand,66866839.0,0.004213000109067515
962,THA,2010,Thailand,0.412564,3,Thailand,4.0,4.0,341104.0,Thailand,67195028.0,0.005076327968789596
963,THA,2011,Thailand,48.567282,5,Thailand,5.0,7.0,370819.0,Thailand,67518382.0,0.005492119168376991
964,THA,2012,Thailand,0.001416,2,Thailand,6.0,7.0,397558.0,Thailand,67835957.0,0.005860579220545233
965,THA,2013,Thailand,0.673478,3,Thailand,7.0,7.0,420333.0,Thailand,68144501.0,0.006168260003840955
966,THA,2014,Thailand,0.011446,7,Thailand,7.0,-3.0,407339.0,Thailand,68438730.0,0.005951878417381503
967,THA,2015,Thailand,3.773366,2,Thailand,12.0,-3.0,401295.0,Thailand,68714511.0,0.005840032828000478
968,THA,2016,Thailand,0.163706,4,Thailand,13.0,-3.0,413430.0,Thailand,68971331.0,0.0059942296894342955
969,THA,2017,Thailand,1.446383,6,Thailand,15.0,-3.0,456294.0,Thailand,69209858.0,0.006592904727531734
970,TJK,2000,Tajikistan,0.089694,1,Tajikistan,1.0,-1.0,860.0,Tajikistan,6216341.0,0.0001383450489604737
971,TJK,2001,Tajikistan,0.001276,3,Tajikistan,1.0,-1.0,1080.0,Tajikistan,6318513.0,0.0001709262923095988
972,TJK,2002,Tajikistan,0.004272,4,Tajikistan,2.0,-1.0,1221.0,Tajikistan,6426867.0,0.00018998370434614563
973,TJK,2003,Tajikistan,0.089853,4,Tajikistan,3.0,-3.0,1555.0,Tajikistan,6541547.0,0.00023771135482172643
974,TJK,2004,Tajikistan,0.017215,1,Tajikistan,3.0,-3.0,2076.0,Tajikistan,6662389.0,0.00031159993810028205
975,TJK,2005,Tajikistan,0.069376,3,Tajikistan,3.0,-3.0,2312.0,Tajikistan,6789321.0,0.00034053478985601065
976,TJK,2006,Tajikistan,0.0,2,Tajikistan,3.0,-3.0,2830.0,Tajikistan,6922587.0,0.0004088067076657903
977,TJK,2007,Tajikistan,0.0,3,Tajikistan,4.0,-3.0,3719.0,Tajikistan,7062672.0,0.0005265712466896381
978,TJK,2008,Tajikistan,1.057185,2,Tajikistan,5.0,-3.0,5161.0,Tajikistan,7209930.0,0.0007158183227853807
979,TJK,2009,Tajikistan,0.001263,1,Tajikistan,6.0,-3.0,4979.0,Tajikistan,7364753.0,0.0006760579750603992
980,TJK,2010,Tajikistan,0.253503,3,Tajikistan,7.0,-3.0,5642.0,Tajikistan,7527394.0,0.0007495289870571408
981,TJK,2011,Tajikistan,0.0,1,Tajikistan,7.0,-3.0,6522.0,Tajikistan,7697510.0,0.0008472869798155508
982,TJK,2012,Tajikistan,0.000897,2,Tajikistan,7.0,-3.0,7633.0,Tajikistan,7874835.0,0.0009692901502063218
983,TJK,2013,Tajikistan,0.0,1,Tajikistan,7.0,-3.0,8448.0,Tajikistan,8059769.0,0.0010481689983918895
984,TJK,2014,Tajikistan,0.002289,2,Tajikistan,7.0,-3.0,9112.0,Tajikistan,8252833.0,0.001104105705277206
985,TJK,2015,Tajikistan,0.0,3,Tajikistan,7.0,-3.0,7854.0,Tajikistan,8454028.0,0.0009290246022369455
986,TJK,2016,Tajikistan,0.0,1,Tajikistan,7.0,-3.0,6952.0,Tajikistan,8663579.0,0.0008024397307394553
987,TJK,2017,Tajikistan,0.0,3,Tajikistan,7.0,-3.0,7157.0,Tajikistan,8880268.0,0.0008059441449289593
988,TJK,2018,Tajikistan,0.0,1,Tajikistan,8.0,-3.0,7522.0,Tajikistan,9100837.0,0.0008265173851591892
989,TUR,2000,Turkey,0.064517,4,Turkey,2.0,7.0,274302.0,Turkey,63240194.0,0.004337462974892202
990,TUR,2001,Turkey,0.038258,5,Turkey,2.0,7.0,201753.0,Turkey,64192243.0,0.00314294984208606
991,TUR,2002,Turkey,0.0,2,Turkey,2.0,7.0,240248.0,Turkey,65145367.0,0.0036878754555178116
992,TUR,2003,Turkey,0.0,1,Turkey,2.0,7.0,314595.0,Turkey,66089402.0,0.004760142934868741
993,TUR,2004,Turkey,0.0,8,Turkey,2.0,7.0,408865.0,Turkey,67010930.0,0.006101467327792645
994,TUR,2005,Turkey,0.0,5,Turkey,4.0,7.0,506314.0,Turkey,67903469.0,0.007456378995894893
995,TUR,2006,Turkey,0.426096,3,Turkey,4.0,7.0,557076.0,Turkey,68756810.0,0.0081021210844424
996,TUR,2007,Turkey,0.0,4,Turkey,6.0,7.0,681321.0,Turkey,69581848.0,0.009791648534543089
997,TUR,2008,Turkey,0.0,1,Turkey,6.0,7.0,770449.0,Turkey,70418604.0,0.010940986560880986
998,TUR,2009,Turkey,0.694674,4,Turkey,7.0,7.0,649289.0,Turkey,71321399.0,0.009103705326924392
999,TUR,2010,Turkey,0.0,1,Turkey,8.0,7.0,776967.0,Turkey,72326988.0,0.01074242162552103
1000,TUR,2011,Turkey,0.0,1,Turkey,10.0,9.0,838785.0,Turkey,73443863.0,0.011420763638208955
1001,TUR,2012,Turkey,0.0,1,Turkey,12.0,9.0,880555.0,Turkey,74653016.0,0.011795303755711625
1002,TUR,2013,Turkey,0.0,1,Turkey,13.0,9.0,957799.0,Turkey,75928564.0,0.012614475363975012
1003,TUR,2015,Turkey,0.0,2,Turkey,14.0,3.0,864314.0,Turkey,78529409.0,0.011006246080369712
1004,TUR,2017,Turkey,0.663275,1,Turkey,15.0,-4.0,858988.0,Turkey,81101892.0,0.010591466842721746
1005,TUR,2018,Turkey,0.0,1,Turkey,16.0,-4.0,778381.0,Turkey,82319724.0,0.009455583208709494
1006,TZA,2000,"Tanzania, United Republic of",0.0,5,United Republic of Tanzania,1.0,-1.0,13375.0,Tanzania,33499180.0,0.00039926350436040524
1007,TZA,2001,"Tanzania, United Republic of",0.0,4,United Republic of Tanzania,1.0,-1.0,13581.0,Tanzania,34385856.0,0.0003949589040331001
1008,TZA,2002,"Tanzania, United Republic of",0.0,2,United Republic of Tanzania,1.0,-1.0,14142.0,Tanzania,35334788.0,0.0004002288056744532
1009,TZA,2003,"Tanzania, United Republic of",0.0,2,United Republic of Tanzania,1.0,-1.0,15224.0,Tanzania,36337782.0,0.00041895787695572616
1010,TZA,2004,"Tanzania, United Republic of",0.0,1,United Republic of Tanzania,1.0,-1.0,16675.0,Tanzania,37379767.0,0.0004460969486513921
1011,TZA,2005,"Tanzania, United Republic of",0.0,2,United Republic of Tanzania,2.0,-1.0,18399.0,Tanzania,38450320.0,0.00047851357283892567
1012,TZA,2006,"Tanzania, United Republic of",0.0,8,United Republic of Tanzania,2.0,-1.0,18649.0,Tanzania,39548663.0,0.00047154564997557567
1013,TZA,2007,"Tanzania, United Republic of",0.0,2,United Republic of Tanzania,2.0,-1.0,21843.0,Tanzania,40681414.0,0.0005369282395149785
1014,TZA,2008,"Tanzania, United Republic of",0.0,4,United Republic of Tanzania,2.0,-1.0,27941.0,Tanzania,41853944.0,0.0006675834420765699
1015,TZA,2009,"Tanzania, United Republic of",0.0,4,United Republic of Tanzania,2.0,-1.0,29081.0,Tanzania,43073834.0,0.0006751430578480662
1016,TZA,2011,"Tanzania, United Republic of",0.0,4,United Republic of Tanzania,4.0,-1.0,34657.0,Tanzania,45673338.0,0.0007588015572673931
1017,TZA,2012,"Tanzania, United Republic of",0.0,1,United Republic of Tanzania,6.0,-1.0,39650.0,Tanzania,47052481.0,0.0008426760748280202
1018,TZA,2014,"Tanzania, United Republic of",0.002289,2,United Republic of Tanzania,9.0,-1.0,49964.0,Tanzania,49959822.0,0.0010000836271994724
1019,TZA,2015,"Tanzania, United Republic of",0.0,4,United Republic of Tanzania,11.0,3.0,47378.0,Tanzania,51482633.0,0.0009202715020422518
1020,TZA,2016,"Tanzania, United Republic of",0.0,3,United Republic of Tanzania,13.0,3.0,49774.0,Tanzania,53050790.0,0.0009382329650510389
1021,TZA,2017,"Tanzania, United Republic of",0.0,1,United Republic of Tanzania,13.0,3.0,53320.0,Tanzania,54663906.0,0.0009754151121216987
1022,TZA,2018,"Tanzania, United Republic of",0.0,1,United Republic of Tanzania,14.0,3.0,58001.0,Tanzania,56318348.0,0.0010298775099013913
1023,UGA,2000,Uganda,0.0,5,Uganda,1.0,-4.0,6193.0,Uganda,23650172.0,0.00026185856069038313
1024,UGA,2001,Uganda,0.0,4,Uganda,1.0,-4.0,5840.0,Uganda,24388968.0,0.0002394525262405527
1025,UGA,2002,Uganda,0.0,4,Uganda,1.0,-4.0,6178.0,Uganda,25167257.0,0.0002454776855499191
1026,UGA,2003,Uganda,0.0,3,Uganda,1.0,-4.0,6606.0,Uganda,25980552.0,0.00025426711487885244
1027,UGA,2004,Uganda,0.0,3,Uganda,1.0,-4.0,7939.0,Uganda,26821297.0,0.0002959961257652827
1028,UGA,2005,Uganda,0.0,3,Uganda,1.0,-1.0,9239.0,Uganda,27684585.0,0.0003337236227308446
1029,UGA,2006,Uganda,0.0,6,Uganda,1.0,-1.0,9977.0,Uganda,28571475.0,0.0003491944325590471
1030,UGA,2007,Uganda,9.3e-05,4,Uganda,3.0,-1.0,11902.0,Uganda,29486338.0,0.0004036445624410871
1031,UGA,2008,Uganda,0.0,3,Uganda,3.0,-1.0,14440.0,Uganda,30431736.0,0.00047450464212754736
1032,UGA,2009,Uganda,0.0,2,Uganda,3.0,-1.0,25019.0,Uganda,31411096.0,0.0007965019749708829
1033,UGA,2010,Uganda,0.0,3,Uganda,4.0,-1.0,26558.0,Uganda,32428167.0,0.0008189793767868532
1034,UGA,2011,Uganda,0.0,2,Uganda,4.0,-1.0,27752.0,Uganda,33476919.0,0.0008289890715450846
1035,UGA,2012,Uganda,0.0,5,Uganda,5.0,-1.0,27188.0,Uganda,34559168.0,0.0007867087540996357
1036,UGA,2013,Uganda,0.003606,4,Uganda,5.0,-1.0,28791.0,Uganda,35695246.0,0.0008065779964088215
1037,UGA,2016,Uganda,0.003048,2,Uganda,6.0,-1.0,29078.0,Uganda,39647506.0,0.0007334130928689437
1038,UGA,2017,Uganda,0.0,2,Uganda,8.0,-1.0,30756.0,Uganda,41162465.0,0.0007471855730700288
1039,UGA,2018,Uganda,0.0,2,Uganda,8.0,-1.0,32916.0,Uganda,42723139.0,0.000770449006567612
1040,UKR,2000,Ukraine,0.322583,4,Ukraine,5.0,6.0,31261.0,Ukraine,49175848.0,0.0006356982395097691
1041,UKR,2001,Ukraine,0.022955,1,Ukraine,5.0,6.0,37972.0,Ukraine,48683865.0,0.0007799709410910576
1042,UKR,2003,Ukraine,0.0,1,Ukraine,6.0,6.0,50084.0,Ukraine,47812950.0,0.0010474986379213163
1043,UKR,2005,Ukraine,0.0,2,Ukraine,8.0,6.0,86057.0,Ukraine,47105150.0,0.0018269127685613994
1044,UKR,2006,Ukraine,0.032065,2,Ukraine,9.0,7.0,107647.0,Ukraine,46787750.0,0.0023007517993491886
1045,UKR,2007,Ukraine,0.130687,2,Ukraine,9.0,7.0,142579.0,Ukraine,46509350.0,0.003065598637693281
1046,UKR,2008,Ukraine,1.258553,2,Ukraine,9.0,7.0,179816.0,Ukraine,46258200.0,0.0038872243191477402
1047,UKR,2009,Ukraine,0.0,1,Ukraine,10.0,7.0,117113.0,Ukraine,46053300.0,0.002542988233199358
1048,UKR,2010,Ukraine,0.002361,1,Ukraine,10.0,6.0,136013.0,Ukraine,45870700.0,0.002965138966704236
1049,UKR,2012,Ukraine,1.99456,3,Ukraine,10.0,6.0,175781.0,Ukraine,45593300.0,0.003855412966378832
1050,UKR,2013,Ukraine,0.024427,1,Ukraine,10.0,6.0,183310.0,Ukraine,45489600.0,0.004029712285885125
1051,UKR,2016,Ukraine,0.0,2,Ukraine,10.0,4.0,93355.0,Ukraine,45004645.0,0.0020743414374227373
